Date,Fuel Type,Value,Type
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-04-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-03-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-02-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-01-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-12-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-11-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-10-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-09-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-08-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-07-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-06-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
2022-05-01,WND,0.0,production
